brand,form_factor,screen_in,ram_gb,weight_kg,ssd_gb,hdd_gb,storage_total_gb,has_ssd,res_w,res_h,ppi,is_touch,is_ips,is_retina,cpu_brand,cpu_tier,cpu_ghz,gpu_brand,os_group,price_inr,price_usd
Acer,Notebook,15.6,4.0,2.23,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,32980.32,397.35
Toshiba,Notebook,15.6,8.0,2.2,256.0,0.0,256.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Windows,59620.32,718.32
Lenovo,2 in 1 Convertible,11.3,8.0,1.1,256.0,0.0,256.0,1,1920,1080,194.94753717542463,1,1,0,Intel,Other,1.2,Intel,Windows,69210.72,833.86
Lenovo,Gaming,15.6,16.0,2.5,512.0,1000.0,1512.0,1,1920,1080,141.21199808219862,0,1,0,AMD,Other,2.1,AMD,Windows,53226.72,641.29
Dell,Ultrabook,12.5,8.0,1.36,256.0,0.0,256.0,1,1920,1080,176.23257360658386,1,0,0,Intel,Core i5,2.5,Intel,Windows,78438.816,945.05
Lenovo,Notebook,15.6,8.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,No OS,36496.8,439.72
Dell,Notebook,17.3,4.0,2.36,0.0,1000.0,1000.0,0,1600,900,106.11306214269258,0,0,0,Intel,Core i3,2.0,AMD,Windows,35111.52,423.03
Acer,Notebook,14.0,4.0,1.68,0.0,0.0,32.0,0,1366,768,111.93520355955211,0,0,0,Intel,Celeron,1.6,Intel,Linux/Other,18594.72,224.03
HP,Workstation,15.6,8.0,2.0,8.0,0.0,8.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,119826.72,1443.7
Dell,Ultrabook,14.0,8.0,1.36,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.8,Intel,Windows,94572.0,1139.42
Toshiba,Notebook,13.3,8.0,1.2,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.3,Intel,Windows,77788.8,937.21
Asus,2 in 1 Convertible,12.5,8.0,1.2,0.0,0.0,64.0,0,1920,1080,176.23257360658386,0,0,0,Intel,Other,1.2,Intel,Linux/Other,61751.52,743.99
Lenovo,Ultrabook,14.0,8.0,1.7,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i7,2.6,Intel,Windows,79333.3872,955.82
Dell,Gaming,17.3,16.0,4.36,512.0,1000.0,1512.0,1,3840,2160,254.67134914246222,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,168045.12,2024.64
Dell,2 in 1 Convertible,13.3,8.0,1.24,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,1.2,Intel,Windows,101178.72,1219.02
HP,2 in 1 Convertible,11.6,4.0,1.45,256.0,0.0,256.0,1,1366,768,135.0942111925629,1,0,0,Intel,Pentium,1.1,Intel,Windows,41292.0,497.49
Dell,Ultrabook,13.3,8.0,1.3,256.0,0.0,256.0,1,3200,1800,276.053530085501,0,0,0,Intel,Core i7,2.5,Intel,Windows,67559.04,813.96
Acer,2 in 1 Convertible,11.6,4.0,1.25,0.0,0.0,32.0,0,1366,768,135.0942111925629,1,1,0,Intel,Celeron,1.6,Intel,Linux/Other,20725.92,249.71
Toshiba,Notebook,13.3,8.0,1.2,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.4,Intel,Windows,81784.8,985.36
Lenovo,Ultrabook,12.5,8.0,1.36,256.0,0.0,256.0,1,1920,1080,176.23257360658386,0,1,0,Intel,Core i5,2.6,Intel,Windows,93772.8,1129.79
Acer,Notebook,15.6,12.0,2.4,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,53759.52,647.71
Toshiba,Ultrabook,12.5,8.0,1.1,512.0,0.0,512.0,1,1920,1080,176.23257360658386,1,0,0,Intel,Core i7,2.7,Intel,Windows,95371.2,1149.05
HP,Notebook,15.6,8.0,2.04,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,45101.52,543.39
Dell,Notebook,15.6,4.0,2.25,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,AMD,Linux/Other,24808.233599999996,298.89
Dell,Notebook,15.6,4.0,1.9,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,43956.0,529.59
HP,Notebook,15.6,4.0,2.04,0.0,500.0,500.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.4,Intel,Windows,36496.8,439.72
Dell,Gaming,17.3,32.0,4.42,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,167778.72,2021.43
Lenovo,Notebook,15.6,6.0,2.4,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,37029.6,446.14
Dell,2 in 1 Convertible,13.3,16.0,1.22,512.0,0.0,512.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,1.3,Intel,Windows,101178.72,1219.02
Dell,Ultrabook,14.0,8.0,1.5,256.0,0.0,256.0,1,2560,1440,209.8006828649808,1,0,0,Intel,Core i7,2.6,Intel,Windows,104587.57439999998,1260.09
Dell,Gaming,17.3,32.0,4.42,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,149184.0,1797.4
Toshiba,Notebook,14.0,8.0,1.95,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,62870.399999999994,757.47
Asus,Gaming,17.3,16.0,2.73,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,109218.672,1315.89
HP,Notebook,15.6,8.0,2.04,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.7,Nvidia,Windows,52161.119999999995,628.45
Lenovo,Notebook,14.0,4.0,1.7,0.0,0.0,508.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.3,Intel,Windows,53386.56,643.21
Asus,2 in 1 Convertible,15.6,16.0,2.3,512.0,2000.0,2512.0,1,3840,2160,282.42399616439724,1,0,0,Intel,Core i7,2.7,Nvidia,Windows,95850.72,1154.83
HP,Notebook,15.6,6.0,2.04,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i7,2.7,Intel,Windows,30849.12,371.68
Asus,Gaming,17.3,16.0,2.99,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,93186.72,1122.73
Dell,2 in 1 Convertible,15.6,12.0,2.19,512.0,0.0,512.0,1,1920,1080,141.21199808219862,1,1,0,Intel,Core i7,2.7,Intel,Windows,69210.72,833.86
Toshiba,Notebook,13.3,4.0,1.2,128.0,0.0,128.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.3,Intel,Windows,63669.6,767.1
Lenovo,Notebook,15.6,6.0,2.2,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,AMD,Other,3.6,AMD,Windows,29250.72,352.42
Fujitsu,Notebook,15.6,4.0,2.3,256.0,0.0,256.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Windows,34578.72,416.61
Toshiba,Notebook,14.0,4.0,1.75,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.3,Intel,Windows,48751.2,587.36
Dell,Notebook,15.6,4.0,2.25,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,AMD,Windows,31914.72,384.51
HP,Notebook,15.6,8.0,2.04,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Intel,Windows,42943.68,517.39
Lenovo,Gaming,15.6,8.0,2.5,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,63349.92,763.25
Dell,Notebook,15.6,8.0,2.36,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i7,2.7,AMD,Windows,39906.72,480.8
Dell,Notebook,14.0,8.0,1.6,128.0,0.0,128.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.5,Intel,Windows,59620.32,718.32
HP,Netbook,12.5,8.0,0.97,512.0,0.0,512.0,1,1920,1080,176.23257360658386,0,0,0,Intel,Other,1.2,Intel,Windows,101658.24,1224.8
HP,Notebook,15.6,4.0,2.1,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.0,AMD,Windows,26586.72,320.32
Lenovo,Notebook,15.6,4.0,1.9,128.0,0.0,128.0,1,1366,768,100.45466986113651,0,0,0,Intel,Celeron,1.1,Intel,No OS,14418.6336,173.72
Lenovo,Notebook,15.6,8.0,2.3,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,Intel,Windows,71874.72,865.96
Dell,2 in 1 Convertible,13.3,8.0,1.68,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,2.5,Intel,Windows,47365.92,570.67
Asus,Notebook,13.3,8.0,1.4,256.0,0.0,256.0,1,3200,1800,276.053530085501,0,0,0,Intel,Core i5,2.5,Intel,Windows,61272.0,738.22
HP,Ultrabook,13.3,8.0,1.11,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,1,0,Intel,Core i7,2.7,Intel,Windows,71874.72,865.96
Acer,Notebook,15.6,4.0,2.4,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.1,Intel,Windows,20246.4,243.93
Asus,Gaming,15.6,16.0,2.5,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,95850.72,1154.83
HP,Ultrabook,14.0,8.0,1.48,512.0,0.0,512.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.7,Intel,Windows,111301.92,1340.99
Acer,Gaming,15.6,8.0,2.7,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,67132.8,808.83
HP,Notebook,13.3,8.0,1.34,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,1,0,Intel,Core i5,2.5,Intel,Windows,63349.92,763.25
Dell,Notebook,15.6,4.0,2.18,128.0,0.0,128.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.4,Intel,Windows,29144.16,351.13
HP,Notebook,14.0,4.0,1.64,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.5,Intel,Windows,41505.119999999995,500.06
Toshiba,Notebook,13.3,4.0,1.2,128.0,0.0,128.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.3,Intel,Windows,63669.6,767.1
HP,Notebook,14.0,4.0,1.48,256.0,0.0,256.0,1,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.4,Intel,Windows,58607.46719999999,706.11
HP,Notebook,14.0,4.0,1.95,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.5,Intel,Windows,64202.399999999994,773.52
HP,Ultrabook,14.0,8.0,1.43,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.6,Intel,Windows,77202.72,930.15
HP,Notebook,14.0,8.0,1.64,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,55904.5728,673.55
HP,Notebook,14.0,4.0,1.64,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i3,2.4,Intel,Windows,36443.52,439.08
Dell,Gaming,15.6,8.0,2.65,0.0,0.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,50562.72,609.19
HP,Ultrabook,12.5,4.0,1.26,0.0,500.0,500.0,0,1920,1080,176.23257360658386,0,0,0,Intel,Core i5,2.5,Intel,Windows,81997.92,987.93
HP,Notebook,14.0,4.0,1.48,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.5,Intel,Windows,84715.2,1020.67
HP,Ultrabook,14.0,8.0,1.54,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.5,Intel,Windows,100550.5488,1211.45
HP,Notebook,13.3,4.0,1.49,0.0,500.0,500.0,0,1366,768,117.82653006268643,0,0,0,Intel,Core i3,2.4,Intel,Windows,42624.0,513.54
Toshiba,Notebook,13.3,8.0,1.5,256.0,0.0,256.0,1,1366,768,117.82653006268643,0,0,0,Intel,Core i5,2.3,Intel,Windows,64468.8,776.73
HP,Notebook,15.6,4.0,2.04,256.0,0.0,256.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.4,Intel,Windows,41025.0672,494.28
Lenovo,Notebook,17.3,16.0,2.4,512.0,0.0,512.0,1,3840,2160,254.67134914246222,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,158135.04,1905.24
Toshiba,Notebook,14.0,8.0,1.47,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i5,2.3,Intel,Windows,79387.2,956.47
HP,Notebook,14.0,8.0,1.43,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.5,Intel,Windows,118761.12,1430.86
Dell,2 in 1 Convertible,15.6,4.0,2.08,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,1,1,0,Intel,Core i3,2.3,Intel,Windows,42410.3472,510.97
Toshiba,Ultrabook,13.3,8.0,1.2,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.3,Intel,Windows,84715.2,1020.67
HP,Notebook,13.3,8.0,1.11,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,1,0,Intel,Core i5,2.5,Intel,Windows,61218.72,737.57
HP,Notebook,14.0,8.0,1.64,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,63159.7104,760.96
Dell,Notebook,15.6,8.0,2.09,0.0,500.0,500.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.4,Intel,Windows,55754.3232,671.74
HP,Ultrabook,12.5,4.0,1.26,256.0,0.0,256.0,1,1366,768,125.36742798669837,0,0,0,Intel,Core i5,2.5,Intel,Windows,83063.52,1000.77
HP,Notebook,14.0,4.0,2.31,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.5,Intel,Windows,63349.92,763.25
HP,Notebook,14.0,4.0,1.95,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.5,Intel,Windows,56476.8,680.44
Dell,Ultrabook,13.3,8.0,1.29,256.0,0.0,256.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i5,2.5,Intel,Windows,86526.72,1042.49
HP,Notebook,17.3,8.0,2.63,256.0,0.0,256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,57542.4,693.28
HP,Notebook,14.0,4.0,1.64,256.0,0.0,256.0,1,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.5,Intel,Windows,51841.439999999995,624.6
Acer,Notebook,15.6,6.0,2.1,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,AMD,Other,3.0,AMD,Windows,21791.52,262.55
MSI,Gaming,17.3,8.0,2.7,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,63499.10399999999,765.05
HP,Notebook,14.0,8.0,1.95,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,63669.6,767.1
HP,Notebook,15.6,8.0,1.84,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.5,Intel,Windows,65480.587199999994,788.92
HP,Ultrabook,12.5,8.0,1.26,256.0,0.0,256.0,1,1920,1080,176.23257360658386,0,0,0,Intel,Core i7,2.5,Intel,Windows,71874.72,865.96
HP,Notebook,15.6,4.0,2.04,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,39533.76,476.31
Toshiba,Ultrabook,14.0,8.0,1.47,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i7,2.6,Intel,Windows,91908.0,1107.33
Dell,Notebook,15.6,8.0,2.09,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.4,Intel,Windows,56633.976,682.34
HP,Notebook,14.0,8.0,1.64,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.5,Intel,Windows,53839.9728,648.67
Lenovo,2 in 1 Convertible,15.6,4.0,1.8,256.0,0.0,256.0,1,1920,1080,141.21199808219862,1,1,0,Intel,Core i7,2.5,Intel,Windows,45128.16,543.71
Vero,Notebook,14.0,2.0,1.45,0.0,0.0,32.0,0,1366,768,111.93520355955211,0,0,0,Intel,Atom,1.44,Intel,Windows,11231.424,135.32
Toshiba,Notebook,15.6,16.0,2.4,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.5,Nvidia,Windows,75924.0,914.75
Lenovo,Notebook,15.6,8.0,2.3,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,Intel,Windows,55922.687999999995,673.77
HP,Notebook,14.0,4.0,1.54,0.0,500.0,500.0,0,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,53280.0,641.93
HP,Notebook,15.6,8.0,1.84,256.0,500.0,756.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.4,Intel,Windows,112065.9552,1350.19
HP,Notebook,14.0,8.0,1.43,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,78268.31999999999,942.99
MSI,Gaming,17.3,16.0,3.78,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,82351.6992,992.19
Lenovo,Gaming,17.3,16.0,4.6,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,122010.66719999998,1470.01
Asus,Netbook,11.6,4.0,1.2,0.0,0.0,16.0,0,1366,768,135.0942111925629,0,0,0,Intel,Celeron,1.6,Intel,Linux/Other,15339.311999999998,184.81
Lenovo,Notebook,14.0,16.0,1.1,256.0,0.0,256.0,1,2560,1440,209.8006828649808,0,1,0,Intel,Core i7,2.6,Intel,Windows,139593.6,1681.85
HP,Notebook,15.6,8.0,1.91,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,52161.119999999995,628.45
Dell,2 in 1 Convertible,15.6,8.0,2.3,256.0,0.0,256.0,1,1920,1080,141.21199808219862,1,1,0,Intel,Core i5,2.7,Intel,Windows,58288.32,702.27
HP,Notebook,15.6,4.0,2.04,256.0,0.0,256.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,52161.119999999995,628.45
Dell,Ultrabook,13.3,16.0,1.2,1000.0,0.0,1000.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,2.7,Intel,Windows,120093.12,1446.91
HP,Notebook,15.6,4.0,2.31,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.3,Intel,Windows,37570.392,452.66
HP,Notebook,15.6,4.0,1.96,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,No OS,26586.72,320.32
Acer,Notebook,15.6,8.0,2.4,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,AMD,Other,2.2,AMD,Windows,23922.72,288.23
Dell,2 in 1 Convertible,13.3,12.0,1.6,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,1,0,Intel,Core i7,2.7,Intel,Windows,69210.72,833.86
MSI,Gaming,15.6,16.0,2.94,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,96916.32,1167.67
HP,Notebook,15.6,8.0,2.04,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Intel,Windows,57009.6,686.86
Asus,Gaming,17.3,16.0,4.0,0.0,1000.0,1000.0,0,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,Nvidia,No OS,53173.439999999995,640.64
Dell,Notebook,15.6,4.0,2.25,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Intel,Windows,29783.52,358.84
Dell,Notebook,15.6,16.0,2.32,0.0,2000.0,2000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,AMD,Windows,52746.6672,635.5
MSI,Gaming,15.6,16.0,1.8,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,102777.12,1238.28
Dell,Ultrabook,13.3,8.0,1.29,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i7,2.7,Intel,Windows,77682.23999999999,935.93
Asus,Gaming,17.3,64.0,3.58,1000.0,0.0,1000.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,211788.0,2551.66
Dell,2 in 1 Convertible,13.3,8.0,1.62,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i7,2.5,Intel,Windows,42517.9728,512.26
Dell,Gaming,15.6,16.0,3.21,256.0,1000.0,1256.0,1,3840,2160,282.42399616439724,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,70809.12,853.12
Apple,Ultrabook,12.0,8.0,0.92,0.0,0.0,256.0,0,2304,1440,226.41554716935852,0,1,1,Intel,Other,1.1,Intel,macOS,69264.0,834.51
Dell,Notebook,15.6,4.0,2.06,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.3,Intel,Windows,25679.8944,309.4
HP,Notebook,15.6,4.0,2.31,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Windows,63882.72,769.67
HP,Ultrabook,12.5,8.0,1.26,256.0,0.0,256.0,1,1920,1080,176.23257360658386,0,0,0,Intel,Core i5,2.3,Intel,Windows,63882.72,769.67
HP,Notebook,13.3,8.0,1.49,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i7,2.7,Intel,Windows,58075.2,699.7
Lenovo,Ultrabook,12.5,8.0,1.3,256.0,0.0,256.0,1,1920,1080,176.23257360658386,1,1,0,Intel,Core i7,2.5,Intel,Windows,91294.7472,1099.94
Lenovo,Notebook,17.3,8.0,3.0,0.0,1000.0,1000.0,0,1600,900,106.11306214269258,0,0,0,Intel,Core i5,2.3,AMD,Windows,35111.52,423.03
Lenovo,Notebook,15.6,4.0,2.3,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.3,Nvidia,Windows,52054.56,627.16
MSI,Gaming,17.3,16.0,3.78,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,133146.72,1604.18
Lenovo,Notebook,15.6,4.0,2.1,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Windows,28771.2,346.64
HP,Notebook,15.6,4.0,2.31,0.0,500.0,500.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,Intel,Windows,50083.2,603.41
Lenovo,Ultrabook,12.5,8.0,0.99,512.0,0.0,512.0,1,2560,1440,234.9767648087785,1,1,0,Intel,Other,1.2,Intel,Windows,74538.72,898.06
Lenovo,Gaming,17.3,32.0,4.6,512.0,0.0,1512.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,172627.19999999998,2079.85
Lenovo,2 in 1 Convertible,10.1,4.0,0.69,0.0,0.0,64.0,0,1920,1200,224.17380907857276,1,1,0,Intel,Atom,1.44,Intel,Windows,34433.2656,414.86
HP,Ultrabook,13.3,16.0,1.3,512.0,0.0,512.0,1,3840,2160,331.2642361026012,0,1,0,Intel,Core i7,2.7,Intel,Windows,109170.72,1315.31
Dell,Notebook,15.6,8.0,2.18,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Intel,Windows,39960.0,481.45
HP,Notebook,14.0,4.0,1.54,0.0,500.0,500.0,0,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,54931.14719999999,661.82
HP,Workstation,15.6,8.0,1.9,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.5,AMD,Windows,79653.59999999999,959.68
Lenovo,Notebook,14.0,8.0,1.7,180.0,0.0,180.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,63882.72,769.67
HP,Notebook,13.3,4.0,1.29,0.0,0.0,32.0,0,3200,1800,276.053530085501,0,0,0,Intel,Pentium,1.5,Intel,Linux/Other,32767.199999999997,394.79
Acer,Notebook,15.6,4.0,2.4,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,AMD,Other,2.2,AMD,Windows,20619.36,248.43
Dell,Notebook,15.6,4.0,2.2,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.6,Intel,Linux/Other,20965.1472,252.59
HP,Notebook,15.6,4.0,1.86,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,Intel,No OS,18434.3472,222.1
Asus,Gaming,17.3,8.0,2.7,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,85194.72,1026.44
Dell,Ultrabook,13.3,4.0,1.4,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,1,0,Intel,Core i5,1.6,AMD,Windows,43601.688,525.32
HP,Netbook,12.5,4.0,2.4,128.0,0.0,128.0,1,1366,768,125.36742798669837,0,0,0,Intel,Core i5,2.3,Intel,Windows,85194.72,1026.44
Acer,Notebook,15.6,8.0,2.4,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,42570.72,512.9
Dell,Notebook,15.6,8.0,2.36,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,AMD,Windows,34035.263999999996,410.06
MSI,Gaming,17.3,8.0,2.6,256.0,0.0,256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,85194.72,1026.44
HP,Notebook,15.6,4.0,1.96,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.6,Intel,Windows,26640.0,320.96
Asus,Gaming,17.3,16.0,4.3,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,122490.72,1475.79
